CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesa;RegistroANS;Modalidade;UF
45568546000181;ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA;2;2025;256847.71;423262;Odontologia de Grupo;SP
45568546000181;ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA;2;2025;256847.71;423262;Odontologia de Grupo;SP
45568546000181;ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA;2;2025;265802.97;423262;Odontologia de Grupo;SP
46426569000114;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;2;2025;3093.59;423335;Medicina de Grupo;DF
46426569000114;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;2;2025;3093.59;423335;Medicina de Grupo;DF
46426569000114;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;2;2025;3093.59;423335;Medicina de Grupo;DF
46426569000114;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;2;2025;3093.59;423335;Medicina de Grupo;DF
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;10500838.28;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;10356873.86;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;10336257.46;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;10336257.46;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;12214045.8;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;20616.4;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;20616.4;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;20616.4;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;143964.42;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;143964.42;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;143964.42;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;143964.42;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;143964.42;423351;Medicina de Grupo;RO
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;143964.42;423351;Medicina de Grupo;RO
49955478000164;AURORA SAÚDE LTDA;2;2025;5727.78;423629;Medicina de Grupo;MG
49955478000164;AURORA SAÚDE LTDA;2;2025;5727.78;423629;Medicina de Grupo;MG
49955478000164;AURORA SAÚDE LTDA;2;2025;428678.92;423629;Medicina de Grupo;MG
49955478000164;AURORA SAÚDE LTDA;2;2025;2110036.45;423629;Medicina de Grupo;MG
49955478000164;AURORA SAÚDE LTDA;2;2025;2110036.45;423629;Medicina de Grupo;MG
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;2;2025;909959.84;419281;Odontologia de Grupo;SP
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;2;2025;1056675.93;419281;Odontologia de Grupo;SP
19679483000120;QV BENEFÍCIOS EM SAÚDE LTDA;2;2025;31423.12;419389;Administradora de Benefícios;RJ
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;542366.0;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;66484.52;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;339882.63;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;135998.85;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;587406.24;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;1906786.16;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;1537975.19;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;368810.97;419753;Medicina de Grupo;MG
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;4554929.88;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;4421575.11;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;4304029.33;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;4304029.33;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;1675838.17;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;896635.78;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;1474247.49;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;618777.07;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;117545.78;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;117545.78;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;117545.78;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;133354.77;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;133354.77;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;133354.77;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;133354.77;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;133354.77;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;152406.7;419974;Medicina de Grupo;RJ
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;19051.93;419974;Medicina de Grupo;RJ
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;452987.02;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;452987.02;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;9140133.42;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;9170491.03;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;9083830.56;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;9083830.56;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;844785.92;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;4816913.63;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;1237.09;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;1561115.72;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;1086446.24;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;905275.74;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;86660.47;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;86660.47;420085;Medicina de Grupo;ES
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;10806.89;420085;Medicina de Grupo;ES
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;23051335.52;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;5500408.11;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;115174.0;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;379722.75;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;379722.75;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;379722.75;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;605080.79;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;605080.79;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;605080.79;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;605080.79;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;605080.79;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;443767.98;420158;Medicina de Grupo;SP
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;161312.81;420158;Medicina de Grupo;SP
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;2;2025;50054.84;420841;Medicina de Grupo;SP
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;2;2025;50054.84;420841;Medicina de Grupo;SP
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;2;2025;50054.84;420841;Medicina de Grupo;SP
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;2;2025;50054.84;420841;Medicina de Grupo;SP
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;2;2025;50054.84;420841;Medicina de Grupo;SP
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;2;2025;47159.48;420841;Medicina de Grupo;SP
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;2;2025;2895.36;420841;Medicina de Grupo;SP
31097886000167;PERSONAL CARE OPERADORA DE SAÚDE SA;2;2025;15356.88;421707;Medicina de Grupo;SP
31097886000167;PERSONAL CARE OPERADORA DE SAÚDE SA;2;2025;15356.88;421707;Medicina de Grupo;SP
31097886000167;PERSONAL CARE OPERADORA DE SAÚDE SA;2;2025;22556.15;421707;Medicina de Grupo;SP
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;126247.84;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;264491.79;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;90610.05;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;173881.74;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;20976.56;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;453069.41;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;358283.83;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;94785.58;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;187098.98;408522;Filantropia;MG
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;2;2025;187098.98;408522;Filantropia;MG
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;2;2025;37072.41;410128;Autogestão;SP
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;2;2025;215393.34;410128;Autogestão;SP
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;2;2025;215393.34;410128;Autogestão;SP
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;2;2025;215393.34;410128;Autogestão;SP
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;2;2025;215393.34;410128;Autogestão;SP
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;2;2025;215393.34;410128;Autogestão;SP
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;2;2025;233402.49;410128;Autogestão;SP
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;2;2025;18009.15;410128;Autogestão;SP
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;3480514.33;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;3411692.01;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;3122349.68;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;3084015.68;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;3529306.9;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;38334.0;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;49878.09;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;12192.71;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;12192.71;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;12192.71;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;2670.04;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;2670.04;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;2670.04;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;279819.66;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;279819.66;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;279819.66;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;68822.32;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;68822.32;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;68822.32;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;68822.32;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;68822.32;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;71025.31;414026;Autogestão;PR
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;2202.99;414026;Autogestão;PR
12055813000168;CEMIG SAÚDE;2;2025;2699906.25;417505;Autogestão;MG
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;82115942.06;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;82115942.06;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;216798.1;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;35804906.85;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;12036124.21;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;34709094.88;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;1429505.66;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;1429505.66;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;1429505.66;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;36725.21;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;36725.21;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;36725.21;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;36725.21;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;36725.21;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;40803.6;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2;2025;77528.81;417530;Medicina de Grupo;SP
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;46133390.26;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;47302221.78;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;46300825.64;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;45612752.0;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;21947090.99;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;2823687.75;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;4524032.26;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;19271693.56;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;688073.64;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;170944.82;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;322160.62;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;285952.31;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;85831.22;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1001396.14;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1001396.14;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;150587.18;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1001878.39;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;24447.99;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;35730.56;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1168831.52;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1168831.52;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1168831.52;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1168831.52;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1168831.52;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;1349502.12;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2;2025;180670.6;417599;Filantropia;RS
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;1074713.87;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;1074713.87;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;3072701.48;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;13045.15;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;2393205.11;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;111246.71;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;1238990.89;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;1238990.89;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;1178118.04;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;973.28;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;59938.4;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;740459.13;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;740459.13;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;2143.87;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;714715.5;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;240393.73;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;2100.0;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;125518.0;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;338466.06;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;338466.06;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;338466.06;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;338466.06;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;338466.06;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;209703.99;418803;Medicina de Grupo;SP
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;128762.07;418803;Medicina de Grupo;SP
27085968000114;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;2;2025;9194.94;418820;Autogestão;RJ
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;2;2025;23324463.11;418919;Medicina de Grupo;SC
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;2;2025;22880149.93;418919;Medicina de Grupo;SC
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;2;2025;21514969.95;418919;Medicina de Grupo;SC
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;2;2025;21514969.95;418919;Medicina de Grupo;SC
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;2;2025;1562480.12;418919;Medicina de Grupo;SC
